customer_id,first_name,last_name,gender,age,email,phone,city,state,country,signup_date,customer_segment,annual_income,marital_status,occupation,loyalty_points,is_active
740,Upma,Bahl,Male,40,yasti16@example.org,5187794176,Bally,Tamil Nadu,India,2022-10-14,Regular,2134587,Single,Student,5711,True
741,Januja,Bhargava,Male,43,okoshy@example.net,+915597824575,Maheshtala,Punjab,India,2022-08-04,Premium,1566796,Single,Student,8728,False
742,Chakrika,Bhat,Female,55,yaminimandal@example.org,06044324006,Arrah,Manipur,India,2022-10-28,Regular,1200657,Single,Data Analyst,2605,False
743,Sanya,Raja,Female,22,sachimurthy@example.org,07439742925,Amravati,Arunachal Pradesh,India,2024-05-06,Silver,1073414,Married,Designer,9293,False
744,Vansha,Pillay,Male,29,divyaprashad@example.net,+916562590459,Sasaram,Arunachal Pradesh,India,2022-09-09,Premium,2608320,Married,Doctor,9702,False
745,Watika,Bhatt,Female,53,deymax@example.org,2315551651,Rewa,Nagaland,India,2022-02-05,Premium,2067372,Single,Student,6648,True
746,Omaja,Randhawa,Male,61,gauravjohal@example.com,+911433080037,Kalyan-Dombivli,Haryana,India,2023-07-19,Regular,1573249,Married,Software Engineer,1483,True
747,Michael,Devan,Male,55,ekantika66@example.org,4706810390,Berhampur,Odisha,India,2025-09-30,Premium,815410,Single,Manager,8704,False
748,Abhimanyu,Palla,Female,57,pillaiyashodhara@example.org,03280944858,Kozhikode,Uttarakhand,India,2023-04-14,Regular,1020685,Single,Lawyer,4910,False
749,Aahana,Natt,Female,63,etalad@example.com,+914707986321,Munger,Uttar Pradesh,India,2022-06-23,Silver,574498,Single,Accountant,8362,False
750,Samesh,Iyengar,Male,36,tanish94@example.com,00394380403,Thoothukudi,Gujarat,India,2025-10-26,Premium,1748633,Single,Software Engineer,9175,False
751,Lipika,Narang,Male,36,mraman@example.org,07894319100,Hyderabad,Himachal Pradesh,India,2021-07-27,Premium,1186672,Married,Accountant,6459,False
752,Chavvi,Saxena,Female,43,gdutta@example.org,03365146040,Barasat,Chhattisgarh,India,2023-10-21,Regular,2025319,Single,Teacher,7780,True
753,Tanmayi,Jayaraman,Male,53,balasubramanianvamakshi@example.org,+911137984409,Rajkot,Telangana,India,2022-11-15,Regular,1711156,Married,Teacher,4726,True
754,Tanveer,Bhattacharyya,Male,18,bpurohit@example.org,06762090144,Panihati,Uttar Pradesh,India,2023-11-04,Premium,2919541,Single,Teacher,7974,False
755,Arjun,Magar,Male,23,wahabsem@example.org,0968730451,Sirsa,Uttarakhand,India,2025-08-02,GOld,2893761,Married,Manager,9902,False
756,Nihal,Prakash,Male,47,madhav55@example.com,+919657542786,Bhiwani,Assam,India,2023-09-21,Regular,2515465,Married,Designer,5821,True
757,Laksh,Natarajan,Male,45,unnati78@example.net,+910582958292,Tenali,Assam,India,2025-02-17,Premium,2624049,Married,Business,8220,False
758,Isaac,Thaker,Female,52,venkateshhemang@example.net,+914823571558,Nagaon,Sikkim,India,2024-11-28,Silver,340349,Single,Accountant,7917,False
759,Theodore,Panchal,Male,55,ocherian@example.net,7230817214,Machilipatnam,Jharkhand,India,2023-05-08,Regular,535809,Single,Data Analyst,4578,False
760,Gopal,Halder,Male,51,babuazaan@example.com,+913211471656,Kavali,Jharkhand,India,2024-06-27,Premium,1228574,Married,Doctor,8834,False
761,Lipika,Prasad,Male,39,dakshasangha@example.net,7990707550,Bhalswa Jahangir Pur,West Bengal,India,2024-10-31,Premium,2166578,Married,Data Analyst,7687,False
762,Guneet,Sami,Female,40,vritti06@example.org,01748113176,New Delhi,Punjab,India,2025-07-24,Silver,1413028,Single,Software Engineer,9791,False
763,Bakhshi,Naidu,Female,21,siya39@example.com,+910290871827,Buxar,Madhya Pradesh,India,2026-02-15,Regular,2624899,Single,Accountant,845,False
764,Chanakya,Kulkarni,Male,36,varughesevritti@example.org,04204956121,Ongole,Meghalaya,India,2023-09-08,Regular,546072,Single,Data Analyst,1259,False
765,Abdul,Ram,Female,26,krishabassi@example.com,+913597371122,Mahbubnagar,Odisha,India,2021-10-08,Silver,1354344,Married,Software Engineer,1827,True
766,Raksha,Taneja,Male,60,qushi08@example.net,08167046861,Chandigarh,Himachal Pradesh,India,2024-08-11,Regular,1750914,Single,Student,3869,False
767,Vaishnavi,Rattan,Male,69,lakshdara@example.org,+911923785847,Udaipur,Odisha,India,2025-01-30,Premium,1638008,Single,Teacher,9757,True
768,Jack,Baral,Female,66,samakshdin@example.com,+916050801849,Avadi,Uttar Pradesh,India,2022-09-25,Regular,1807118,Single,Manager,2740,True
769,Ekaja,Kohli,Female,21,mkala@example.net,07731268812,Sasaram,Chhattisgarh,India,2022-02-23,Silver,686515,Single,Teacher,7602,False
770,Vanya,Varghese,Female,37,galayatin@example.net,05346060560,Dindigul,Madhya Pradesh,India,2025-05-24,Regular,2433554,Single,Designer,6390,False
771,Umang,Datta,Female,27,aupadhyay@example.net,2398471690,Amritsar,Nagaland,India,2022-04-16,Regular,249757,Married,Manager,6258,False
772,Madhav,Baral,Male,24,arunima64@example.com,5489547876,Nandyal,Karnataka,India,2022-05-05,Silver,2011041,Married,Lawyer,4429,False
773,Vrishti,Oommen,Male,34,krishnamurthyamrita@example.com,09835539354,Thanjavur,Mizoram,India,2025-01-25,Regular,2134029,Single,Accountant,3193,False
774,Arya,Lalla,Male,38,xguha@example.net,+914358853798,Kochi,Telangana,India,2024-01-18,Premium,235551,Single,Software Engineer,6737,True
775,Yatin,Jha,Male,61,qadim75@example.org,07497852491,Amravati,Madhya Pradesh,India,2026-04-02,Regular,1674366,Single,Student,4127,True
776,Maya,Aggarwal,Male,19,gulatiaachal@example.com,08948963406,Hindupur,Bihar,India,2025-08-15,Premium,438580,Single,Accountant,1995,True
777,Rajeshri,Ram,Male,56,jagdish22@example.org,00014188421,Kurnool,Arunachal Pradesh,India,2026-05-22,GOld,1776883,Single,Doctor,3018,False
778,Darpan,Anne,Female,47,nazaretharadhana@example.com,03339994853,Lucknow,Nagaland,India,2026-07-15,Premium,2879239,Married,Student,6995,False
779,Edhitha,Kannan,Female,28,leelajani@example.net,0219947113,Korba,Haryana,India,2025-06-23,Premium,1363027,Single,Designer,6366,False
780,Noah,Ghose,Male,34,atichhabra@example.org,+914699673311,Raiganj,Manipur,India,2022-11-06,Silver,946290,Married,Doctor,8056,True
781,Leena,Rai,Female,29,magarsamesh@example.net,06855078967,Serampore,Chhattisgarh,India,2022-03-24,Regular,654790,Single,Data Analyst,7065,True
782,Krishna,Ganguly,Male,46,njohal@example.com,06434369709,Amritsar,Manipur,India,2021-10-02,Silver,633217,Single,Doctor,1153,False
783,Lopa,Pai,Female,19,lakshmi07@example.com,7616453454,Sangli-Miraj & Kupwad,Goa,India,2023-06-07,Regular,824340,Single,Software Engineer,6397,False
784,Zansi,Wali,Male,62,balhaarraj@example.com,+913121980418,Bidhannagar,Chhattisgarh,India,2024-01-23,Silver,1841358,Single,Data Analyst,8039,False
785,Lucky,Sarin,Female,43,quincy36@example.com,+918131909248,Bhusawal,Goa,India,2023-07-30,Premium,2465464,Single,Software Engineer,6298,False
786,Anay,Hayre,Male,54,bhavsarharrison@example.com,+918178522823,Anantapur,West Bengal,India,2023-01-11,Silver,1598547,Married,Designer,904,True
787,Anita,Varghese,Female,52,tellayamini@example.org,02207223959,Surendranagar Dudhrej,Haryana,India,2025-06-09,Silver,537460,Married,Student,3327,True
788,Parth,Choudhary,Male,42,neelbasak@example.org,02047876886,Saharsa,Kerala,India,2026-06-25,GOld,1453553,Married,Doctor,5886,False
789,Nidhi,Krishnamurthy,Male,58,gganesan@example.com,+910319541966,Dewas,Kerala,India,2021-10-09,Regular,994671,Single,Software Engineer,3163,True
790,Divya,Sur,Male,49,amolkale@example.com,2792463203,Nizamabad,Meghalaya,India,2024-12-18,Regular,464210,Married,Manager,8748,False
791,Unnati,Shroff,Male,20,samarth72@example.com,+913214505766,Khora ,Jharkhand,India,2024-08-02,Silver,435109,Married,Software Engineer,6643,True
792,Yauvani,Sood,Male,69,srinivasekansh@example.com,03482012840,Danapur,Gujarat,India,2025-12-31,Regular,2450501,Single,Accountant,3817,True
793,Kamya,Bajwa,Male,65,vraval@example.net,05954508917,Bhiwani,Tripura,India,2025-12-09,GOld,2250573,Single,Manager,750,True
794,Balhaar,Toor,Male,18,dubekrishna@example.com,7422319646,Kalyan-Dombivli,Arunachal Pradesh,India,2024-02-23,GOld,2853574,Single,Student,1594,False
795,Advik,Deol,Male,55,omyahari@example.com,+916894301204,Amritsar,Haryana,India,2025-07-20,Premium,645985,Single,Manager,9748,True
796,Noah,Tak,Male,69,buchtripti@example.com,5749885582,Hindupur,Tripura,India,2023-08-28,GOld,1987660,Married,Designer,5312,True
797,Upkaar,Bains,Male,38,rsubramanian@example.com,4760944128,Muzaffarnagar,Haryana,India,2025-07-08,GOld,391203,Single,Lawyer,1035,True
798,Michael,Chaudhari,Female,27,nitara66@example.net,04132971506,Bhiwani,Chhattisgarh,India,2025-02-02,Regular,904856,Married,Data Analyst,2703,False
799,Urvashi,Balasubramanian,Male,55,kamala14@example.org,07693663439,Naihati,Goa,India,2024-05-08,Premium,759398,Single,Accountant,6162,True
800,Krisha,Butala,Male,49,butalafitan@example.net,+912867120072,Guntur,Jharkhand,India,2024-09-08,Premium,226632,Single,Teacher,1460,False
801,Ishanvi,Chahal,Female,62,gandhidayita@example.com,+910910903267,Shimoga,Odisha,India,2024-01-18,Regular,732225,Single,Teacher,4439,False
802,Ekbal,Mane,Female,33,dhruvshere@example.net,02817934065,Bhalswa Jahangir Pur,Uttar Pradesh,India,2025-06-01,GOld,2760781,Single,Accountant,2949,False
803,Jagrati,Upadhyay,Male,58,chaaya66@example.org,05337220109,Siliguri,Bihar,India,2025-05-21,Silver,1659003,Married,Software Engineer,9137,True
804,Jonathan,Dixit,Male,25,mandalgaurangi@example.net,09376618943,Visakhapatnam,Kerala,India,2022-11-25,Premium,2795942,Married,Data Analyst,8315,True
805,Mahika,Handa,Female,67,dominic00@example.com,02776572565,Chennai,West Bengal,India,2022-12-19,GOld,1359417,Single,Business,1846,True
806,Zashil,Sagar,Female,49,surgaurika@example.org,+912389743260,Karimnagar,Tamil Nadu,India,2024-06-26,GOld,870080,Single,Software Engineer,5966,False
807,Kashish,Nazareth,Male,45,cheemavasudha@example.net,+913258486899,Raebareli,Tripura,India,2021-11-26,Silver,1602133,Married,Software Engineer,1710,True
808,Suhani,Mannan,Male,28,sbasu@example.com,+916917679935,Hospet,Himachal Pradesh,India,2024-02-14,Premium,2234494,Single,Doctor,3855,False
809,Balvan,Karnik,Female,44,megha40@example.net,+910373606014,Pune,Mizoram,India,2024-03-04,GOld,1566021,Single,Doctor,5343,True
810,Charan,Taneja,Male,33,bhavnadalia@example.org,08528306153,Jaipur,Bihar,India,2022-09-03,Regular,1038675,Married,Business,1204,False
811,Aarna,Gara,Female,21,aarini62@example.com,+912514488112,Delhi,Haryana,India,2022-02-16,Regular,807927,Single,Accountant,7454,True
812,Anamika,Gola,Female,41,sethgeetika@example.org,8781794151,Belgaum,Madhya Pradesh,India,2023-03-07,GOld,2119901,Single,Lawyer,4418,True
813,Zashil,Badami,Female,26,bhatnagarnicholas@example.org,02883750566,Anand,Tripura,India,2024-12-28,Premium,2585157,Single,Student,2236,True
814,Simon,Ganesh,Female,47,vedabhavsar@example.net,+917876553007,Delhi,Odisha,India,2024-08-04,Regular,918070,Married,Business,4835,True
815,Anay,Pradhan,Male,54,ojasvi05@example.com,+912198819277,Jamshedpur,Punjab,India,2021-11-04,GOld,562699,Married,Data Analyst,8015,True
816,Edhitha,Korpal,Female,47,pavani40@example.org,+914246245618,Aurangabad,Meghalaya,India,2024-03-11,Silver,260833,Married,Business,4060,False
817,Charita,Ray,Female,55,balbhavani@example.com,+911289915114,Ratlam,Bihar,India,2023-02-14,GOld,2682070,Single,Accountant,83,False
818,Simon,Brar,Male,20,chandranmalhotra@example.com,8189848416,Bijapur,Maharashtra,India,2022-05-11,Regular,2314836,Single,Designer,8701,False
819,Gauri,Luthra,Female,69,devanekapad@example.org,0170756814,Gudivada,Nagaland,India,2023-09-04,Premium,2097676,Married,Business,1361,True
820,Finn,Natt,Female,31,qasimchawla@example.net,+917322836084,Kumbakonam,Nagaland,India,2023-08-05,GOld,1703262,Married,Business,1486,True
821,Daniel,Sani,Female,60,lipikahans@example.net,05269694439,Bidar,Himachal Pradesh,India,2025-10-20,Silver,878650,Married,Accountant,9562,True
822,Aarav,Contractor,Female,47,vhalder@example.com,2929132033,Madurai,Sikkim,India,2024-12-04,GOld,1900204,Single,Lawyer,7607,True
823,Kiaan,Kamdar,Male,42,isaiah90@example.net,+911061537221,Anantapur,Maharashtra,India,2024-10-15,Silver,2426841,Single,Student,6977,False
824,Zilmil,Maharaj,Male,68,ojaggi@example.org,+916533774604,Bhiwani,Manipur,India,2022-12-01,Premium,2802377,Married,Software Engineer,8433,False
825,Darsh,Bhasin,Male,25,sviswanathan@example.org,01424426078,Dharmavaram,Manipur,India,2024-07-11,Regular,1733399,Married,Accountant,669,False
826,Chavvi,Kapur,Female,29,siyer@example.com,06427372037,Muzaffarnagar,Nagaland,India,2025-11-26,Premium,2551990,Single,Teacher,5487,True
827,Maanav,Choudhary,Male,59,kamala84@example.net,+914846019134,Sambalpur,Tripura,India,2026-04-19,Regular,2633197,Single,Business,5250,False
828,Qadim,Taneja,Female,50,dixitanmol@example.com,8695073214,Chandrapur,Tamil Nadu,India,2023-11-18,Regular,1362431,Single,Doctor,6108,False
829,Ryan,Ratti,Female,49,gopal67@example.net,+913505573857,Chinsurah,Nagaland,India,2021-09-16,Premium,2172010,Married,Manager,6031,True
830,Faraj,Chauhan,Male,47,vihaanroy@example.org,+917681187233,Uluberia,Bihar,India,2021-11-17,Premium,536259,Married,Teacher,4724,True
831,Aahana,Apte,Male,28,rdara@example.net,7315391149,Varanasi,Meghalaya,India,2023-12-04,Silver,669865,Single,Manager,2465,True
832,Oliver,Ahuja,Male,36,ykalita@example.com,01189394065,Bidhannagar,Nagaland,India,2022-12-19,Regular,2470942,Single,Manager,5680,False
833,Avi,Chatterjee,Female,65,maharajreyansh@example.org,+913023332470,Kamarhati,Punjab,India,2022-09-17,Premium,1422710,Single,Doctor,361,True
834,Azad,Dalal,Female,44,jeevikamistry@example.net,02127602508,Bidar,Bihar,India,2022-04-16,Silver,2950458,Married,Manager,9721,False
835,Nakul,Kakar,Female,37,dubeojasvi@example.org,03248889957,Hindupur,Nagaland,India,2026-05-24,GOld,1485533,Single,Student,3715,False
836,Tanveer,Sen,Female,36,ngera@example.com,05493036468,Mysore,West Bengal,India,2026-07-07,Premium,822176,Married,Student,7469,True
837,Jack,Date,Male,63,karpeisaiah@example.net,06920828323,Danapur,West Bengal,India,2026-03-12,Silver,964539,Single,Teacher,2641,True
838,Ethan,Khurana,Male,20,norigirik@example.com,05822067323,Kadapa,Chhattisgarh,India,2025-05-01,Silver,2609733,Single,Manager,4266,False
839,Ekbal,Sami,Male,31,nagytriveni@example.org,4500000015,Bhimavaram,Assam,India,2022-04-09,Premium,2991532,Married,Lawyer,2423,False
840,Ranveer,Srivastava,Female,52,sarnakamya@example.org,9025561844,Kozhikode,Assam,India,2026-03-18,GOld,2438260,Married,Doctor,408,False
841,Manbir,Zacharia,Female,67,fmani@example.net,+912248905670,Bhind,Andhra Pradesh,India,2021-12-11,GOld,2121162,Married,Teacher,70,False
842,Chandran,Agate,Female,48,yatan65@example.net,01584826691,Haridwar,Chhattisgarh,India,2023-11-11,Silver,2606387,Single,Accountant,7243,False
843,Yasti,Kari,Male,64,kala05@example.com,+919608070633,Madanapalle,West Bengal,India,2026-04-26,Regular,368111,Single,Data Analyst,1914,False
844,Triveni,Pant,Male,43,voraqasim@example.org,+910401648188,Bhilwara,Rajasthan,India,2023-10-08,GOld,2070545,Married,Doctor,5347,True
845,Peter,Som,Male,55,hkothari@example.org,03816432126,Tirunelveli,Mizoram,India,2026-06-06,GOld,1365711,Single,Software Engineer,1369,False
846,Damyanti,Reddy,Male,50,nathan03@example.com,2586314417,Pali,Jharkhand,India,2024-11-19,Regular,1015582,Married,Lawyer,9882,True
847,Naksh,Pant,Female,43,bina02@example.com,+915582430176,Bulandshahr,Uttar Pradesh,India,2023-12-13,GOld,1993654,Married,Designer,6108,True
848,Bina,Varghese,Female,40,karaikbal@example.com,+918882452790,Agra,Jharkhand,India,2022-01-21,Silver,1492203,Married,Data Analyst,1435,True
849,Bishakha,Khare,Female,65,tarakjoshi@example.com,+918495163211,Ghaziabad,Manipur,India,2026-01-16,Regular,2055997,Married,Teacher,6944,False
850,Unnati,Dasgupta,Male,55,issacwridesh@example.net,+913732653060,Gwalior,Tripura,India,2025-11-11,Premium,802466,Single,Student,7776,False
851,Watika,Narang,Male,55,dchandran@example.net,08800230091,Vijayanagaram,Bihar,India,2026-03-30,Regular,570978,Single,Designer,4478,False
852,Joshua,Viswanathan,Male,53,kondakrishna@example.com,07449160936,Phagwara,Uttar Pradesh,India,2024-07-05,Regular,2582013,Single,Business,3047,False
853,Krish,Bhardwaj,Female,53,mukhopadhyayekavir@example.org,9418433687,Indore,Odisha,India,2022-10-02,Regular,377137,Married,Accountant,4979,False
854,Nikita,Hayer,Female,32,nakulkale@example.net,8213745561,Rohtak,Arunachal Pradesh,India,2024-01-26,Premium,210262,Single,Student,4917,False
855,Kalpit,Venkatesh,Male,59,xbasak@example.net,+915376660811,Purnia,Tripura,India,2021-09-20,Silver,1949682,Single,Manager,4009,True
856,Brijesh,Hans,Male,66,venkateshsamar@example.com,06910627153,Akola,Tripura,India,2023-06-06,Silver,2268002,Single,Accountant,5927,False
857,Aachal,Oak,Female,34,charles68@example.net,+916917768293,Ramagundam,Telangana,India,2021-11-29,Regular,701570,Married,Data Analyst,9425,True
858,Jack,Khurana,Female,28,abdul87@example.org,04378826033,Srikakulam,Telangana,India,2022-08-16,Premium,812943,Married,Manager,2219,False
859,Chatresh,Chaudry,Male,21,siya09@example.org,5991449207,Ballia,Uttar Pradesh,India,2022-12-23,Silver,1714829,Married,Lawyer,798,False
860,Neha,Salvi,Female,51,jminhas@example.net,9718428596,Siliguri,Karnataka,India,2026-05-18,Premium,2355312,Single,Teacher,1548,True
861,Harshil,Menon,Female,38,telladayita@example.net,3231234266,Vellore,Punjab,India,2021-10-06,Silver,1338581,Married,Doctor,8755,False
862,Urvashi,Dubey,Male,18,ddalal@example.com,+917234838935,Latur,Mizoram,India,2022-09-30,GOld,2373365,Married,Lawyer,7944,False
863,Anay,Mane,Female,28,padmanabhannikita@example.net,+912996508269,Tinsukia,Sikkim,India,2022-10-25,Premium,1113839,Single,Data Analyst,3622,True
864,Radha,Lata,Male,44,rajakritika@example.com,01308761238,Aurangabad,Karnataka,India,2022-08-04,Regular,520446,Single,Teacher,284,False
865,Zayan,Handa,Female,37,mohini82@example.org,4840027300,Ghaziabad,Madhya Pradesh,India,2024-11-17,Silver,783066,Married,Accountant,8570,False
866,Dev,Bhakta,Male,63,ramyahvi@example.org,+911395001680,Jodhpur,Jharkhand,India,2022-03-11,Silver,320626,Single,Business,2108,True
867,Ekanta,Bhagat,Male,37,xreddy@example.org,8397620534,Pune,Meghalaya,India,2025-04-26,GOld,1080136,Single,Doctor,6960,True
868,Saanvi,Manda,Male,19,dgaba@example.net,02662925081,Bhalswa Jahangir Pur,Madhya Pradesh,India,2021-12-22,Regular,2008783,Single,Business,1766,True
869,Naveen,Bhavsar,Male,48,arin68@example.net,4133373125,Tirunelveli,Gujarat,India,2024-07-02,Premium,1261211,Single,Doctor,4942,True
870,Nandini,Chopra,Male,68,dbuch@example.org,+912119206136,Anand,Sikkim,India,2024-04-09,Premium,2724098,Single,Accountant,3277,True
871,Kevin,Sibal,Female,19,ypai@example.org,+913718444902,Nashik,Chhattisgarh,India,2024-12-07,Premium,810510,Married,Accountant,5698,False
872,Chaitaly,Uppal,Male,50,chandraraagini@example.com,00373416781,Madhyamgram,Telangana,India,2025-10-26,GOld,2317742,Single,Doctor,9472,True
873,Yochana,Garde,Male,63,falanatwal@example.org,1798213486,Chapra,Nagaland,India,2024-06-17,GOld,1382193,Single,Data Analyst,70,True
874,Vyanjana,Sarma,Male,50,poojakata@example.net,+911828560539,Lucknow,Meghalaya,India,2026-03-15,Regular,1737057,Single,Manager,1758,True
875,Priya,Rau,Female,42,settyvanya@example.net,+916736820506,Guwahati,Sikkim,India,2023-01-09,Regular,1098730,Single,Designer,1848,False
876,Pranit,Kapur,Male,47,falak21@example.com,5058714692,Nagaon,Rajasthan,India,2023-01-19,Premium,2379895,Single,Manager,5918,False
877,Elijah,Dewan,Male,23,mitali79@example.org,9843699848,Kozhikode,Chhattisgarh,India,2021-11-21,Silver,2270781,Single,Designer,4646,False
878,Ganga,Bandi,Female,61,rachitakrishna@example.net,02495988114,Bidhannagar,Rajasthan,India,2026-03-18,Regular,1147381,Married,Student,7011,True
879,Yashica,Shankar,Male,69,sastrygavin@example.com,+913867673820,Panipat,Madhya Pradesh,India,2022-03-26,Regular,1741160,Single,Software Engineer,8055,True
880,Devansh,Shenoy,Female,46,fwali@example.com,2996872258,Kumbakonam,Telangana,India,2021-11-22,Premium,700035,Single,Designer,6563,True
881,Eesha,Viswanathan,Male,22,rastogiquincy@example.net,3504056695,Jehanabad,Arunachal Pradesh,India,2021-10-30,Silver,1035028,Married,Business,9747,False
882,Jeet,Ganesh,Male,32,patrick55@example.com,02867963259,Gaya,Rajasthan,India,2023-09-01,Regular,2293419,Married,Accountant,9726,False
883,Kiaan,Walia,Female,40,mahika33@example.net,1562415285,Mangalore,Karnataka,India,2024-11-16,Regular,2996246,Married,Manager,8379,False
884,Oliver,Garg,Male,67,skant@example.org,08951381865,Indore,Rajasthan,India,2025-09-25,Regular,653138,Single,Student,8017,False
885,Zilmil,Lall,Male,58,bnair@example.net,07443034918,Gorakhpur,Meghalaya,India,2025-09-08,GOld,324669,Single,Software Engineer,1117,False
886,Nitesh,Batta,Male,29,gaurikeer@example.com,+911536415471,Khammam,Gujarat,India,2022-06-25,Regular,2735808,Married,Teacher,4960,True
887,Tarak,Ghose,Male,60,tanish67@example.net,1367500942,Anantapuram,Tripura,India,2022-04-23,Regular,2154637,Single,Student,8157,False
888,Balendra,Pandya,Female,52,tanmayirajagopal@example.net,1987809270,Karimnagar,Chhattisgarh,India,2023-07-27,Silver,2467142,Single,Software Engineer,7051,True
889,Yoshita,Vyas,Female,46,neelima22@example.com,6605986787,Bihar Sharif,West Bengal,India,2022-12-29,Silver,1778469,Married,Manager,589,True
890,Lakshit,Tailor,Male,53,yashvi54@example.net,5965594282,Srikakulam,Bihar,India,2022-04-10,Silver,888470,Married,Designer,2203,False
891,Priya,Natarajan,Female,49,deshpandeabeer@example.org,+912453931321,Ratlam,Assam,India,2023-05-05,Premium,2585951,Married,Data Analyst,8837,False
892,Abdul,Naik,Female,53,vasana08@example.org,6821444889,Kharagpur,Odisha,India,2025-09-28,GOld,2325191,Single,Designer,4315,False
893,Maanas,Tata,Female,57,pallavisen@example.net,04620258254,Coimbatore,Mizoram,India,2023-06-05,Silver,1393017,Married,Software Engineer,461,True
894,Oscar,Cherian,Male,41,ranveerbhatnagar@example.org,+919204910601,Vijayanagaram,Himachal Pradesh,India,2025-09-24,Silver,2649335,Single,Lawyer,6235,True
895,Nathaniel,Jani,Female,40,bpai@example.net,+917681722577,Bhilwara,Telangana,India,2024-08-28,Silver,1927757,Married,Software Engineer,4001,True
896,Amaira,Sule,Male,59,ladlidubey@example.net,+915291876831,Meerut,Nagaland,India,2023-02-11,Silver,2685257,Single,Doctor,4995,True
897,Ria,Dara,Female,28,egill@example.com,3373992052,Bhatpara,Odisha,India,2026-05-23,Premium,2458283,Married,Software Engineer,7551,False
898,Tanish,Sabharwal,Female,35,harrisonsane@example.com,9143882325,Sambalpur,Uttar Pradesh,India,2026-06-25,Premium,2170064,Single,Lawyer,6188,False
899,Samar,Nagarajan,Female,54,amara61@example.com,7732643095,Nizamabad,Odisha,India,2025-10-21,Premium,2248324,Single,Business,5504,False
900,Jackson,Gole,Female,28,asarna@example.org,2712053978,Gorakhpur,Gujarat,India,2025-09-27,Silver,1723934,Married,Business,8142,True
901,Eta,Devi,Male,36,kalpitdixit@example.org,1256083200,Begusarai,Meghalaya,India,2025-07-12,Silver,399360,Married,Accountant,6586,True
902,Zilmil,Thakur,Male,63,rpalla@example.org,5852386003,Alwar,Jharkhand,India,2023-07-31,Premium,2682460,Married,Student,1102,False
903,Lipika,Bumb,Female,31,imaran71@example.com,+913910292950,Avadi,Gujarat,India,2025-08-19,Silver,521542,Married,Data Analyst,4913,False
904,Aradhana,Vaidya,Female,30,daksheshhegde@example.org,6713971912,Nashik,Rajasthan,India,2022-11-07,Regular,1887372,Married,Accountant,8443,False
905,Max,D’Alia,Male,19,nakuldalal@example.net,7672019111,Sambhal,Bihar,India,2022-09-02,GOld,2619456,Married,Business,7656,False
906,Pratyush,Barman,Female,54,balaysanya@example.org,5873393049,Chinsurah,Madhya Pradesh,India,2024-06-08,Premium,2390557,Single,Lawyer,7577,True
907,Sathvik,Yadav,Male,27,golatamanna@example.net,4812421140,Loni,Chhattisgarh,India,2024-06-08,Silver,2026152,Married,Lawyer,1055,True
908,Abhiram,Narain,Female,35,masonmangat@example.com,+910935561039,Warangal,Tripura,India,2026-07-13,Silver,2909699,Single,Student,9850,True
909,Watika,Badal,Female,33,karniksudiksha@example.org,+914365858564,Rajpur Sonarpur,West Bengal,India,2021-10-19,Premium,828987,Single,Software Engineer,4023,False
910,Aashi,Borde,Female,49,atharvdhaliwal@example.com,+916159273874,Rourkela,Punjab,India,2022-02-03,Regular,1970076,Single,Business,2610,False
911,Saanvi,Chada,Male,19,lsandhu@example.org,03224815542,Korba,Tamil Nadu,India,2023-12-30,Silver,1365060,Single,Software Engineer,7960,True
912,Bachittar,Krish,Male,23,dashanay@example.net,06797564915,Gudivada,Sikkim,India,2024-07-12,Silver,2723292,Married,Doctor,6668,False
913,Kamya,Mane,Male,43,pgera@example.com,01247601080,Kottayam,Bihar,India,2021-11-24,GOld,1190028,Single,Accountant,8196,True
914,Sarthak,Bala,Female,49,gkarpe@example.com,04172680808,Ambarnath,Manipur,India,2022-06-25,Premium,1198566,Single,Lawyer,5395,False
915,Manbir,Balasubramanian,Male,45,oommendarsh@example.com,+913806713073,Vijayawada,Arunachal Pradesh,India,2024-01-06,GOld,805145,Single,Teacher,3507,False
916,Jalsa,Wali,Female,44,vyanjana43@example.com,+911300962588,Amroha,Maharashtra,India,2025-03-22,Silver,2672462,Single,Manager,8740,False
917,Zehaan,Taneja,Male,38,jayaramanjai@example.net,+915339627466,Jalgaon,Assam,India,2024-07-28,Regular,2191682,Single,Student,2374,False
918,Devansh,Vohra,Female,63,lakshitsoman@example.org,+910466614590,Bhiwandi,Arunachal Pradesh,India,2025-05-15,Silver,1492564,Single,Accountant,570,True
919,Vedika,Sibal,Male,34,krishnanbaljiwan@example.org,4938819490,Kulti,Sikkim,India,2022-02-16,Regular,1497166,Married,Doctor,8763,True
920,Edhitha,Gera,Female,42,kumeryachana@example.org,4976987313,Gudivada,Manipur,India,2022-08-04,Premium,1848258,Married,Student,1478,True
921,Oeshi,Raja,Female,31,harsh66@example.org,+913740779433,North Dumdum,Maharashtra,India,2023-02-15,GOld,2040652,Married,Designer,555,False
922,Shivansh,Varma,Male,70,ishaan97@example.org,+914262037087,Aligarh,Assam,India,2025-01-23,Regular,2175900,Married,Lawyer,6920,True
923,Christopher,Dutt,Male,62,ladgirish@example.net,+913599898972,Gwalior,Manipur,India,2021-10-04,Silver,2323720,Single,Lawyer,6895,False
924,Yahvi,Mann,Female,62,bobalmohini@example.com,08221758839,Guna,Kerala,India,2025-04-16,Premium,418518,Single,Manager,2229,True
